Customer_ID,Total_Spend,Avg_Transaction_Value,Transaction_Count,Last_Transaction_Date,Unique_Transaction_Types,Recency,Primary_Transaction_Type,Avg_Satisfaction_Score,Avg_Likelihood_to_Recommend,Is_High_Spender,Loyalty_Index,Income_Level_Group,Primary_Transaction_Type_Encoded
799,14045.0,2340.8333333333335,6,2023-06-27 12:00:00,4,30,Purchase,10.0,9.0,0,60.0,Medium,3
800,17620.0,3524.0,5,2023-06-10 15:00:00,2,47,Purchase,8.0,10.0,1,40.0,High,3
801,11543.0,1649.0,7,2023-07-21 17:00:00,4,6,Investment,8.0,7.0,0,56.0,Low,1
802,2094.0,523.5,4,2023-06-24 06:00:00,1,34,Investment,5.0,7.0,0,20.0,Low,1
803,11711.0,2342.2,5,2023-05-27 04:00:00,4,62,Loan Payment,3.0,1.0,0,15.0,Medium,2
804,8973.0,2991.0,3,2023-05-24 08:00:00,2,64,Investment,6.0,5.0,0,18.0,High,1
805,12671.0,2534.2,5,2023-06-07 22:00:00,2,50,Investment,9.0,3.0,0,45.0,Medium,1
806,17410.0,1934.4444444444443,9,2023-07-14 16:00:00,3,13,Bill Payment,8.0,3.0,1,72.0,Low,0
807,9847.0,2461.75,4,2023-04-13 21:00:00,3,105,Investment,7.0,6.0,0,28.0,Medium,1
808,26353.0,3764.714285714286,7,2023-07-19 12:00:00,4,8,Bill Payment,8.0,4.0,1,56.0,High,0
810,19398.0,2771.1428571428573,7,2023-07-09 19:00:00,4,18,Loan Payment,6.0,4.0,1,42.0,High,2
811,11951.0,2987.75,4,2023-05-04 04:00:00,3,85,Loan Payment,6.0,8.0,0,24.0,High,2
812,8096.0,2024.0,4,2023-06-14 04:00:00,2,44,Bill Payment,2.0,4.0,0,8.0,Low,0
813,21674.0,3096.285714285714,7,2023-07-10 08:00:00,3,17,Investment,8.0,3.0,1,56.0,High,1
814,21373.0,2137.3,10,2023-07-26 13:00:00,4,1,Loan Payment,3.0,5.0,1,30.0,Low,2
815,6459.0,3229.5,2,2023-06-16 15:00:00,2,41,Investment,5.0,5.0,0,10.0,High,1
816,11524.0,3841.3333333333335,3,2023-07-25 14:00:00,2,2,Bill Payment,8.0,10.0,0,24.0,High,0
817,10077.0,2519.25,4,2023-07-22 21:00:00,2,5,Bill Payment,9.0,10.0,0,36.0,Medium,0
818,10837.0,1548.142857142857,7,2023-05-22 22:00:00,3,66,Bill Payment,9.0,1.0,0,63.0,Low,0
819,19758.0,2469.75,8,2023-07-18 07:00:00,2,10,Investment,5.0,8.0,1,40.0,Medium,1
820,4636.0,1545.3333333333333,3,2023-03-13 05:00:00,3,137,Bill Payment,2.0,8.0,0,6.0,Low,0
821,19290.0,2755.714285714286,7,2023-05-28 11:00:00,3,60,Investment,7.0,8.0,1,49.0,High,1
822,9192.0,3064.0,3,2023-03-09 05:00:00,3,141,Bill Payment,7.0,10.0,0,21.0,High,0
823,27427.0,3918.1428571428573,7,2023-07-05 10:00:00,3,22,Bill Payment,8.0,4.0,1,56.0,High,0
824,9486.0,1581.0,6,2023-07-21 00:00:00,4,7,Bill Payment,8.0,9.0,0,48.0,Low,0
825,18574.0,3095.6666666666665,6,2023-07-21 09:00:00,3,6,Bill Payment,5.0,10.0,1,30.0,High,0
826,6906.0,2302.0,3,2023-07-15 21:00:00,3,12,Bill Payment,6.0,3.0,0,18.0,Medium,0
827,11668.0,2917.0,4,2023-06-14 01:00:00,3,44,Bill Payment,4.0,7.0,0,16.0,High,0
828,18193.0,2021.4444444444443,9,2023-07-20 03:00:00,4,8,Bill Payment,4.0,6.0,1,36.0,Low,0
829,4050.0,2025.0,2,2023-06-16 03:00:00,2,42,Investment,3.0,9.0,0,6.0,Low,1
830,22950.0,3278.5714285714284,7,2023-07-12 00:00:00,3,16,Investment,8.0,4.0,1,56.0,High,1
831,13554.0,3388.5,4,2023-07-04 23:00:00,3,23,Investment,3.0,4.0,0,12.0,High,1
832,20386.0,2912.285714285714,7,2023-04-08 19:00:00,4,110,Investment,5.0,6.0,1,35.0,High,1
833,24905.0,2490.5,10,2023-07-21 12:00:00,4,6,Investment,2.0,8.0,1,20.0,Medium,1
834,21192.0,2649.0,8,2023-07-20 10:00:00,3,7,Loan Payment,6.0,3.0,1,48.0,Medium,2
835,10327.0,2581.75,4,2023-07-05 03:00:00,3,23,Bill Payment,6.0,8.0,0,24.0,Medium,0
836,13760.0,2293.3333333333335,6,2023-07-26 04:00:00,3,2,Bill Payment,6.0,8.0,0,36.0,Medium,0
837,9766.0,1627.6666666666667,6,2023-06-29 01:00:00,4,29,Investment,6.0,7.0,0,36.0,Low,1
838,3660.0,1220.0,3,2023-04-21 17:00:00,3,97,Bill Payment,1.0,7.0,0,3.0,Low,0
839,8852.0,2213.0,4,2023-06-17 09:00:00,2,40,Loan Payment,5.0,5.0,0,20.0,Medium,2
840,14341.0,2048.714285714286,7,2023-07-27 10:00:00,4,0,Purchase,2.0,2.0,0,14.0,Low,3
841,3219.0,3219.0,1,2023-07-13 01:00:00,1,15,Investment,10.0,2.0,0,10.0,High,1
842,13593.0,2265.5,6,2023-06-17 05:00:00,4,41,Investment,5.0,10.0,0,30.0,Medium,1
843,10789.0,1798.1666666666667,6,2023-07-05 12:00:00,3,22,Purchase,10.0,8.0,0,60.0,Low,3
844,15749.0,3149.8,5,2023-06-26 00:00:00,3,32,Bill Payment,9.0,6.0,0,45.0,High,0
845,21656.0,3093.714285714286,7,2023-07-07 09:00:00,3,20,Purchase,4.0,8.0,1,28.0,High,3
846,9764.0,2441.0,4,2023-07-20 05:00:00,3,8,Purchase,8.0,3.0,0,32.0,Medium,3
847,20887.0,2320.777777777778,9,2023-06-18 00:00:00,4,40,Bill Payment,1.0,1.0,1,9.0,Medium,0
848,9491.0,2372.75,4,2023-06-12 04:00:00,2,46,Investment,8.0,6.0,0,32.0,Medium,1
849,16945.0,2420.714285714286,7,2023-06-12 01:00:00,3,46,Purchase,6.0,2.0,1,42.0,Medium,3
850,22584.0,2823.0,8,2023-07-08 15:00:00,4,19,Bill Payment,8.0,9.0,1,64.0,High,0
851,7840.0,1960.0,4,2023-06-09 22:00:00,4,48,Bill Payment,6.0,5.0,0,24.0,Low,0
852,12129.0,2425.8,5,2023-07-01 00:00:00,4,27,Loan Payment,3.0,5.0,0,15.0,Medium,2
853,14265.0,1783.125,8,2023-06-21 21:00:00,3,36,Investment,8.0,10.0,0,64.0,Low,1
854,32442.0,3604.6666666666665,9,2023-07-06 19:00:00,4,21,Bill Payment,5.0,8.0,1,45.0,High,0
855,13304.0,2217.3333333333335,6,2023-07-27 11:00:00,3,0,Bill Payment,6.0,6.0,0,36.0,Medium,0
856,12450.0,2075.0,6,2023-07-25 10:00:00,4,2,Bill Payment,5.0,3.0,0,30.0,Low,0
857,17484.0,4371.0,4,2023-03-19 13:00:00,2,130,Loan Payment,7.0,9.0,1,28.0,High,2
858,11334.0,3778.0,3,2023-05-07 14:00:00,2,81,Loan Payment,10.0,10.0,0,30.0,High,2
859,16089.0,2681.5,6,2023-06-19 20:00:00,4,38,Bill Payment,9.0,4.0,0,54.0,Medium,0
860,3599.0,1199.6666666666667,3,2023-04-06 17:00:00,2,112,Investment,7.0,10.0,0,21.0,Low,1
861,6344.0,1586.0,4,2023-05-26 08:00:00,2,62,Bill Payment,6.0,4.0,0,24.0,Low,0
862,11593.0,2898.25,4,2023-06-17 07:00:00,3,41,Loan Payment,5.0,2.0,0,20.0,High,2
863,10287.0,3429.0,3,2023-07-03 04:00:00,2,25,Bill Payment,9.0,3.0,0,27.0,High,0
864,25798.0,2149.8333333333335,12,2023-07-26 03:00:00,4,2,Loan Payment,10.0,4.0,1,120.0,Low,2
865,24578.0,2457.8,10,2023-06-20 18:00:00,4,37,Loan Payment,2.0,7.0,1,20.0,Medium,2
866,15258.0,3814.5,4,2023-07-25 22:00:00,3,2,Purchase,6.0,3.0,0,24.0,High,3
867,12065.0,2413.0,5,2023-06-18 07:00:00,4,40,Investment,8.0,8.0,0,40.0,Medium,1
868,11596.0,2899.0,4,2023-06-07 05:00:00,3,51,Loan Payment,8.0,8.0,0,32.0,High,2
869,16316.0,2719.3333333333335,6,2023-06-20 09:00:00,3,37,Purchase,2.0,10.0,0,12.0,Medium,3
870,3919.0,1306.3333333333333,3,2023-06-24 09:00:00,2,33,Bill Payment,8.0,2.0,0,24.0,Low,0
871,22842.0,2538.0,9,2023-07-14 20:00:00,4,13,Bill Payment,5.0,4.0,1,45.0,Medium,0
872,17249.0,3449.8,5,2023-07-17 14:00:00,2,10,Bill Payment,2.0,8.0,1,10.0,High,0
873,6031.0,1206.2,5,2023-07-20 20:00:00,3,7,Bill Payment,7.0,1.0,0,35.0,Low,0
874,10214.0,2042.8,5,2023-07-12 09:00:00,3,15,Investment,7.0,1.0,0,35.0,Low,1
875,4382.0,1460.6666666666667,3,2023-04-20 09:00:00,3,98,Bill Payment,3.0,4.0,0,9.0,Low,0
876,7129.0,1425.8,5,2023-06-28 21:00:00,3,29,Loan Payment,1.0,2.0,0,5.0,Low,2
877,6805.0,2268.3333333333335,3,2023-06-13 18:00:00,1,44,Loan Payment,4.0,1.0,0,12.0,Medium,2
878,9143.0,3047.6666666666665,3,2023-04-06 23:00:00,3,112,Investment,2.0,8.0,0,6.0,High,1
879,9582.0,2395.5,4,2023-07-05 00:00:00,3,23,Investment,4.0,2.0,0,16.0,Medium,1
880,10091.0,2522.75,4,2023-06-25 13:00:00,4,32,Bill Payment,8.0,4.0,0,32.0,Medium,0
881,14062.0,2812.4,5,2023-06-28 11:00:00,4,29,Purchase,2.0,3.0,0,10.0,High,3
882,7777.0,2592.3333333333335,3,2023-05-30 18:00:00,3,58,Bill Payment,1.0,2.0,0,3.0,Medium,0
883,11290.0,2822.5,4,2023-07-25 07:00:00,3,3,Bill Payment,3.0,8.0,0,12.0,High,0
884,9331.0,2332.75,4,2023-06-12 16:00:00,3,45,Investment,10.0,3.0,0,40.0,Medium,1
885,27775.0,2525.0,11,2023-07-19 22:00:00,4,8,Investment,7.0,9.0,1,77.0,Medium,1
886,25159.0,3144.875,8,2023-07-24 02:00:00,3,4,Bill Payment,6.0,10.0,1,48.0,High,0
887,8096.0,2024.0,4,2023-06-29 08:00:00,2,28,Loan Payment,6.0,5.0,0,24.0,Low,2
888,5621.0,1405.25,4,2023-07-25 01:00:00,4,3,Bill Payment,7.0,9.0,0,28.0,Low,0
889,5784.0,1928.0,3,2023-04-13 23:00:00,1,105,Investment,8.0,3.0,0,24.0,Low,1
890,6373.0,1593.25,4,2023-03-12 05:00:00,2,138,Bill Payment,3.0,5.0,0,12.0,Low,0
891,10467.0,3489.0,3,2023-04-19 05:00:00,2,100,Investment,3.0,10.0,0,9.0,High,1
892,7816.0,2605.3333333333335,3,2023-05-21 06:00:00,3,68,Bill Payment,10.0,6.0,0,30.0,Medium,0
893,20728.0,3454.6666666666665,6,2023-06-14 11:00:00,4,43,Loan Payment,8.0,9.0,1,48.0,High,2
894,7436.0,2478.6666666666665,3,2023-06-19 13:00:00,2,38,Bill Payment,7.0,8.0,0,21.0,Medium,0
895,11869.0,1483.625,8,2023-07-25 20:00:00,4,2,Loan Payment,10.0,2.0,0,80.0,Low,2
896,8024.0,1604.8,5,2023-04-29 12:00:00,2,89,Investment,5.0,2.0,0,25.0,Low,1
897,6984.0,1164.0,6,2023-07-03 13:00:00,3,24,Investment,4.0,5.0,0,24.0,Low,1
898,19588.0,2448.5,8,2023-07-23 21:00:00,4,4,Bill Payment,6.0,5.0,1,48.0,Medium,0
899,11928.0,2385.6,5,2023-07-04 12:00:00,3,23,Loan Payment,9.0,5.0,0,45.0,Medium,2
900,11465.0,2866.25,4,2023-06-21 15:00:00,2,36,Bill Payment,6.0,4.0,0,24.0,High,0
901,3091.0,1545.5,2,2023-07-01 03:00:00,2,27,Bill Payment,8.0,8.0,0,16.0,Low,0
902,12958.0,2159.6666666666665,6,2023-07-06 15:00:00,3,21,Purchase,1.0,5.0,0,6.0,Low,3
903,17248.0,2874.6666666666665,6,2023-07-14 02:00:00,4,14,Loan Payment,6.0,1.0,1,36.0,High,2
904,20086.0,2510.75,8,2023-07-19 09:00:00,4,8,Bill Payment,2.0,10.0,1,16.0,Medium,0
905,19396.0,2424.5,8,2023-07-12 07:00:00,2,16,Bill Payment,3.0,5.0,1,24.0,Medium,0
906,13497.0,2699.4,5,2023-07-12 02:00:00,3,16,Bill Payment,6.0,1.0,0,30.0,Medium,0
907,3429.0,1714.5,2,2023-06-30 04:00:00,2,28,Bill Payment,2.0,4.0,0,4.0,Low,0
908,7049.0,2349.6666666666665,3,2023-07-19 17:00:00,2,8,Purchase,4.0,1.0,0,12.0,Medium,3
909,12704.0,2117.3333333333335,6,2023-06-06 20:00:00,2,51,Loan Payment,6.0,6.0,0,36.0,Low,2
910,14195.0,2839.0,5,2023-07-10 14:00:00,3,17,Bill Payment,5.0,6.0,0,25.0,High,0
911,12646.0,2529.2,5,2023-06-11 23:00:00,3,46,Purchase,6.0,1.0,0,30.0,Medium,3
912,13115.0,2623.0,5,2023-04-18 09:00:00,3,100,Investment,6.0,8.0,0,30.0,Medium,1
913,11723.0,2930.75,4,2023-03-21 04:00:00,2,129,Loan Payment,8.0,4.0,0,32.0,High,2
914,12993.0,2598.6,5,2023-07-22 18:00:00,4,5,Purchase,9.0,2.0,0,45.0,Medium,3
915,16739.0,2092.375,8,2023-07-11 00:00:00,2,17,Bill Payment,5.0,1.0,1,40.0,Low,0
916,18406.0,2045.111111111111,9,2023-06-26 08:00:00,4,31,Bill Payment,6.0,3.0,1,54.0,Low,0
917,16007.0,2667.8333333333335,6,2023-07-23 04:00:00,3,5,Investment,6.0,7.0,0,36.0,Medium,1
918,9674.0,2418.5,4,2023-07-26 12:00:00,4,1,Bill Payment,6.0,10.0,0,24.0,Medium,0
919,9074.0,2268.5,4,2023-07-27 01:00:00,3,1,Bill Payment,2.0,10.0,0,8.0,Medium,0
920,5981.0,1993.6666666666667,3,2023-03-19 18:00:00,2,130,Purchase,4.0,8.0,0,12.0,Low,3
921,11234.0,2808.5,4,2023-06-30 21:00:00,3,27,Investment,1.0,5.0,0,4.0,High,1
922,286.0,286.0,1,2023-05-13 17:00:00,1,75,Purchase,1.0,7.0,0,1.0,Low,3
923,21334.0,1939.4545454545455,11,2023-07-25 23:00:00,4,2,Purchase,1.0,2.0,1,11.0,Low,3
924,15589.0,2598.1666666666665,6,2023-06-29 17:00:00,4,28,Bill Payment,7.0,4.0,0,42.0,Medium,0
925,25688.0,3669.714285714286,7,2023-07-20 22:00:00,4,7,Loan Payment,1.0,6.0,1,7.0,High,2
926,17256.0,2465.1428571428573,7,2023-07-18 04:00:00,4,10,Loan Payment,6.0,5.0,1,42.0,Medium,2
927,6433.0,2144.3333333333335,3,2023-07-17 00:00:00,2,11,Purchase,2.0,6.0,0,6.0,Low,3
928,19199.0,2742.714285714286,7,2023-07-04 14:00:00,3,23,Bill Payment,6.0,2.0,1,42.0,Medium,0
929,1335.0,667.5,2,2023-02-11 00:00:00,1,167,Investment,6.0,7.0,0,12.0,Low,1
930,23861.0,2386.1,10,2023-07-11 13:00:00,4,16,Loan Payment,3.0,8.0,1,30.0,Medium,2
931,11821.0,2364.2,5,2023-06-15 06:00:00,2,43,Bill Payment,8.0,9.0,0,40.0,Medium,0
932,4120.0,1373.3333333333333,3,2023-04-08 11:00:00,2,110,Bill Payment,4.0,6.0,0,12.0,Low,0
933,17358.0,2893.0,6,2023-07-17 01:00:00,3,11,Bill Payment,7.0,7.0,1,42.0,High,0
934,13207.0,3301.75,4,2023-06-14 23:00:00,3,43,Bill Payment,4.0,1.0,0,16.0,High,0
935,16155.0,2307.8571428571427,7,2023-07-01 01:00:00,3,27,Bill Payment,1.0,9.0,0,7.0,Medium,0
936,5115.0,2557.5,2,2023-04-27 23:00:00,2,91,Investment,6.0,6.0,0,12.0,Medium,1
937,8717.0,1743.4,5,2023-07-16 08:00:00,3,11,Bill Payment,5.0,4.0,0,25.0,Low,0
938,4276.0,2138.0,2,2023-06-24 18:00:00,1,33,Bill Payment,9.0,10.0,0,18.0,Low,0
939,12446.0,2489.2,5,2023-07-04 10:00:00,3,23,Investment,9.0,9.0,0,45.0,Medium,1
940,20808.0,2312.0,9,2023-07-28 06:00:00,4,0,Investment,8.0,1.0,1,72.0,Medium,1
941,14194.0,3548.5,4,2023-05-23 16:00:00,3,65,Bill Payment,7.0,2.0,0,28.0,High,0
942,22242.0,3177.4285714285716,7,2023-07-05 11:00:00,3,22,Bill Payment,2.0,3.0,1,14.0,High,0
943,12583.0,3145.75,4,2023-06-23 07:00:00,2,35,Bill Payment,8.0,1.0,0,32.0,High,0
944,28010.0,2801.0,10,2023-07-21 18:00:00,4,6,Purchase,3.0,2.0,1,30.0,High,3
945,11326.0,2265.2,5,2023-06-20 08:00:00,3,37,Bill Payment,6.0,2.0,0,30.0,Medium,0
946,8062.0,2015.5,4,2023-07-07 18:00:00,3,20,Purchase,10.0,7.0,0,40.0,Low,3
947,10655.0,2663.75,4,2023-04-01 14:00:00,2,117,Bill Payment,7.0,10.0,0,28.0,Medium,0
948,16412.0,2051.5,8,2023-07-22 12:00:00,4,5,Loan Payment,6.0,6.0,0,48.0,Low,2
949,10484.0,1747.3333333333333,6,2023-07-27 22:00:00,4,0,Investment,5.0,9.0,0,30.0,Low,1
951,2091.0,1045.5,2,2023-05-06 20:00:00,2,82,Investment,2.0,9.0,0,4.0,Low,1
952,10566.0,1761.0,6,2023-06-30 15:00:00,4,27,Loan Payment,9.0,10.0,0,54.0,Low,2
953,13239.0,2647.8,5,2023-06-13 06:00:00,2,45,Purchase,7.0,9.0,0,35.0,Medium,3
954,14857.0,2122.4285714285716,7,2023-07-18 05:00:00,3,10,Loan Payment,7.0,2.0,0,49.0,Low,2
955,17244.0,2874.0,6,2023-05-11 06:00:00,4,78,Bill Payment,4.0,9.0,1,24.0,High,0
956,3948.0,1316.0,3,2023-06-13 12:00:00,3,44,Bill Payment,5.0,3.0,0,15.0,Low,0
957,12351.0,4117.0,3,2023-07-20 08:00:00,2,7,Bill Payment,6.0,3.0,0,18.0,High,0
958,14942.0,2988.4,5,2023-07-19 15:00:00,3,8,Investment,2.0,9.0,0,10.0,High,1
959,30654.0,2786.7272727272725,11,2023-07-23 07:00:00,3,5,Loan Payment,4.0,7.0,1,44.0,High,2
960,15819.0,3163.8,5,2023-07-16 22:00:00,3,11,Bill Payment,4.0,8.0,0,20.0,High,0
961,4226.0,1408.6666666666667,3,2023-07-19 02:00:00,2,9,Investment,4.0,7.0,0,12.0,Low,1
962,12654.0,2109.0,6,2023-07-09 10:00:00,3,18,Purchase,7.0,9.0,0,42.0,Low,3
963,17066.0,2438.0,7,2023-07-01 02:00:00,4,27,Loan Payment,7.0,8.0,1,49.0,Medium,2
964,24420.0,2713.3333333333335,9,2023-06-21 06:00:00,3,37,Bill Payment,6.0,4.0,1,54.0,Medium,0
965,4884.0,1628.0,3,2023-06-29 21:00:00,1,28,Investment,7.0,2.0,0,21.0,Low,1
966,6787.0,1696.75,4,2023-07-19 00:00:00,2,9,Investment,2.0,5.0,0,8.0,Low,1
967,12900.0,2580.0,5,2023-07-13 18:00:00,3,14,Bill Payment,5.0,2.0,0,25.0,Medium,0
968,6611.0,1322.2,5,2023-07-20 11:00:00,2,7,Purchase,10.0,4.0,0,50.0,Low,3
969,26852.0,2685.2,10,2023-07-23 15:00:00,4,4,Bill Payment,2.0,2.0,1,20.0,Medium,0
970,11934.0,2983.5,4,2023-06-08 07:00:00,3,50,Loan Payment,5.0,5.0,0,20.0,High,2
971,4164.0,2082.0,2,2023-06-19 04:00:00,2,39,Bill Payment,6.0,6.0,0,12.0,Low,0
972,1065.0,1065.0,1,2023-05-12 03:00:00,1,77,Purchase,3.0,1.0,0,3.0,Low,3
973,8433.0,2811.0,3,2023-05-31 08:00:00,2,57,Bill Payment,6.0,8.0,0,18.0,High,0
974,6081.0,1520.25,4,2023-02-26 00:00:00,4,152,Bill Payment,5.0,2.0,0,20.0,Low,0
975,10555.0,2111.0,5,2023-04-23 01:00:00,3,96,Bill Payment,4.0,5.0,0,20.0,Low,0
976,5424.0,1808.0,3,2023-05-10 10:00:00,3,78,Bill Payment,10.0,8.0,0,30.0,Low,0
977,19202.0,3840.4,5,2023-06-14 14:00:00,3,43,Bill Payment,9.0,5.0,1,45.0,High,0
978,8047.0,4023.5,2,2023-07-13 20:00:00,2,14,Investment,8.0,3.0,0,16.0,High,1
979,3377.0,1125.6666666666667,3,2023-07-08 00:00:00,2,20,Bill Payment,7.0,6.0,0,21.0,Low,0
980,11152.0,2230.4,5,2023-06-08 22:00:00,4,49,Purchase,1.0,1.0,0,5.0,Medium,3
981,8718.0,2906.0,3,2023-02-04 20:00:00,2,173,Purchase,9.0,1.0,0,27.0,High,3
982,17867.0,2233.375,8,2023-07-05 21:00:00,3,22,Purchase,9.0,8.0,1,72.0,Medium,3
983,12069.0,2413.8,5,2023-06-05 22:00:00,2,52,Purchase,6.0,7.0,0,30.0,Medium,3
984,16146.0,2691.0,6,2023-07-03 12:00:00,3,24,Bill Payment,7.0,10.0,0,42.0,Medium,0
985,10770.0,2692.5,4,2023-07-14 15:00:00,2,13,Loan Payment,3.0,10.0,0,12.0,Medium,2
986,15036.0,3007.2,5,2023-07-18 16:00:00,3,9,Loan Payment,5.0,3.0,0,25.0,High,2
987,24000.0,3000.0,8,2023-06-24 00:00:00,4,34,Loan Payment,7.0,8.0,1,56.0,High,2
988,16165.0,2020.625,8,2023-07-24 03:00:00,3,4,Purchase,1.0,8.0,0,8.0,Low,3
989,13743.0,2748.6,5,2023-07-19 18:00:00,4,8,Loan Payment,1.0,1.0,0,5.0,Medium,2
990,15603.0,3120.6,5,2023-07-21 20:00:00,3,6,Loan Payment,5.0,10.0,0,25.0,High,2
991,16805.0,3361.0,5,2023-07-27 06:00:00,3,1,Investment,9.0,7.0,1,45.0,High,1
992,17408.0,1934.2222222222222,9,2023-07-17 22:00:00,3,10,Bill Payment,7.0,2.0,1,63.0,Low,0
993,22024.0,3670.6666666666665,6,2023-07-17 08:00:00,3,10,Investment,1.0,2.0,1,6.0,High,1
994,27064.0,2706.4,10,2023-07-12 05:00:00,4,16,Loan Payment,5.0,2.0,1,50.0,Medium,2
995,16503.0,2357.5714285714284,7,2023-07-06 01:00:00,4,22,Loan Payment,8.0,5.0,1,56.0,Medium,2
996,5759.0,1919.6666666666667,3,2023-07-05 15:00:00,3,22,Investment,8.0,7.0,0,24.0,Low,1
997,8180.0,2045.0,4,2023-07-11 07:00:00,2,17,Investment,2.0,4.0,0,8.0,Low,1
998,14211.0,2842.2,5,2023-07-25 19:00:00,4,2,Bill Payment,7.0,4.0,0,35.0,High,0
999,23962.0,2662.4444444444443,9,2023-07-13 10:00:00,3,14,Investment,10.0,9.0,1,90.0,Medium,1
1000,9652.0,1608.6666666666667,6,2023-06-20 11:00:00,3,37,Loan Payment,5.0,10.0,0,30.0,Low,2
